,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,percentage
665,2022-01-11,Headphones,Accessories,West,4.0,3036.0,511.69,16.854084321475625
666,2024-10-05,Smartwatch,Electronics,East,5.0,2725.0,308.29,11.313394495412844
667,2024-09-16,Printer,Office,North,8.0,4080.0,336.96,8.258823529411764
668,2023-06-08,Smartwatch,Electronics,North,5.0,1525.0,413.75,27.13114754098361
669,2023-07-24,Smartphone,Electronics,South,7.0,4669.0,803.21,17.20304133647462
670,2022-03-12,Smartwatch,Electronics,West,6.0,5310.0,1099.84,20.71261770244821
671,2023-01-12,Camera,Electronics,East,8.0,9392.0,2651.84,28.2350936967632
672,2022-11-03,Monitor,Accessories,South,5.0,1350.0,198.19,14.680740740740742
673,2024-03-14,Monitor,Accessories,North,4.0,3648.0,768.61,21.06935307017544
674,2023-07-27,Printer,Office,North,2.0,300.0,47.59,15.863333333333335
675,2022-08-14,Smartphone,Electronics,North,3.0,3408.0,727.26,21.339788732394364
676,2024-11-17,Keyboard,Accessories,South,9.0,4302.0,475.96,11.063691306369131
677,2024-04-15,Monitor,Accessories,East,4.0,1928.0,232.48,12.058091286307054
678,2023-01-17,Printer,Office,East,2.0,1042.0,86.24,8.276391554702494
679,2023-11-28,Tablet,Electronics,East,3.0,2214.0,507.7,22.931345980126466
680,2022-01-19,Smartphone,Electronics,North,4.0,3668.0,839.4,22.884405670665213
681,2022-08-19,Mouse,Accessories,North,7.0,5789.0,950.45,16.418206944204528
682,2023-08-27,Smartwatch,Electronics,North,6.0,4440.0,800.92,18.03873873873874
683,2024-10-12,Camera,Electronics,North,4.0,784.0,192.77,24.588010204081634
684,2024-06-15,Laptop,Electronics,East,4.0,576.0,156.59,27.185763888888893
685,2024-09-09,Smartwatch,Electronics,West,5.0,705.0,198.62,28.17304964539007
686,2023-09-24,Keyboard,Accessories,North,6.0,4458.0,1215.3,27.261103633916555
687,2022-08-25,Smartphone,Electronics,East,6.0,6780.0,811.92,11.975221238938053
688,2023-01-08,Monitor,Accessories,North,7.0,5131.0,368.11,7.174235041902163
689,2022-10-02,Laptop,Electronics,East,7.0,1750.0,90.21,5.154857142857142
690,2022-09-15,Keyboard,Accessories,East,9.0,9810.0,549.46,5.601019367991846
691,2022-01-14,Tablet,Electronics,North,9.0,2205.0,410.01,18.59455782312925
692,2023-06-13,Smartphone,Electronics,South,9.0,6948.0,1409.3,20.283534830166953
693,2023-12-26,Tablet,Electronics,North,3.0,2532.0,343.13,13.551737756714061
694,2024-11-16,Laptop,Electronics,West,7.0,6587.0,1173.91,17.821618339152877
695,2023-07-01,Camera,Electronics,South,9.0,4887.0,396.36,8.110497237569062
696,2023-02-13,Mouse,Accessories,West,4.0,864.0,251.99,29.16550925925926
697,2022-05-20,Keyboard,Accessories,South,8.0,2128.0,294.45,13.836936090225564
698,2024-06-26,Mouse,Accessories,East,2.0,1718.0,218.82,12.736903376018628
699,2022-05-02,Smartphone,Electronics,North,2.0,1270.0,229.39,18.062204724409447
700,2023-05-18,Keyboard,Accessories,East,7.0,2569.0,130.19,5.067730634488128
701,2022-02-14,Printer,Office,South,2.0,1518.0,262.65,17.302371541501973
702,2022-11-22,Headphones,Accessories,South,2.0,1210.0,268.37,22.17933884297521
703,2022-03-15,Mouse,Accessories,East,2.0,1128.0,94.13,8.34485815602837
704,2023-08-23,Headphones,Accessories,North,1.0,1077.0,77.97,7.2395543175487465
705,2023-12-18,Keyboard,Accessories,East,6.0,2244.0,517.47,23.06016042780749
706,2022-09-16,Mouse,Accessories,West,8.0,1608.0,464.18,28.866915422885576
707,2024-04-25,Camera,Electronics,North,8.0,4080.0,1079.49,26.45808823529412
708,2024-02-09,Monitor,Accessories,North,1.0,404.0,84.4,20.891089108910894
709,2023-01-31,Printer,Office,West,3.0,828.0,210.33,25.40217391304348
710,2023-11-24,Mouse,Accessories,North,4.0,4344.0,461.72,10.628913443830571
711,2023-10-02,Tablet,Electronics,North,1.0,1130.0,268.88,23.794690265486725
712,2024-04-18,Headphones,Accessories,North,3.0,1698.0,304.91,17.957008244994114
713,2023-06-27,Tablet,Electronics,East,4.0,844.0,136.02,16.11611374407583
714,2023-02-20,Printer,Office,West,2.0,2286.0,218.18,9.544181977252844
715,2023-04-10,Laptop,Electronics,West,6.0,6984.0,1433.65,20.527634593356243
716,2023-01-08,Laptop,Electronics,North,6.0,1092.0,63.98,5.858974358974359
717,2024-04-01,Headphones,Accessories,South,2.0,272.0,24.71,9.084558823529413
718,2023-11-12,Headphones,Accessories,West,2.0,1126.0,204.99,18.205150976909415
719,2023-03-29,Smartwatch,Electronics,East,7.0,4298.0,358.38,8.338296882270823
720,2022-12-17,Smartphone,Electronics,East,5.0,1365.0,310.66,22.75897435897436
721,2024-11-28,Camera,Electronics,West,6.0,4116.0,381.35,9.265063168124394
722,2023-09-03,Keyboard,Accessories,East,2.0,344.0,72.87,21.183139534883722
723,2023-08-19,Printer,Office,East,1.0,330.0,78.52,23.793939393939393
724,2024-08-17,Headphones,Accessories,South,2.0,518.0,34.22,6.606177606177606
725,2022-08-18,Mouse,Accessories,North,9.0,2763.0,458.4,16.590662323561347
726,2022-09-28,Mouse,Accessories,East,6.0,1824.0,213.47,11.703399122807017
727,2024-05-12,Laptop,Electronics,North,5.0,1540.0,411.83,26.74220779220779
728,2023-09-21,Monitor,Accessories,East,6.0,3030.0,335.71,11.079537953795379
729,2024-05-02,Monitor,Accessories,West,5.0,1245.0,345.84,27.778313253012044
730,2022-01-31,Tablet,Electronics,South,4.0,1252.0,326.69,26.093450479233226
731,2023-02-16,Monitor,Accessories,West,7.0,8162.0,443.81,5.437515314873806
732,2023-12-28,Tablet,Electronics,North,3.0,3111.0,607.23,19.51880424300868
733,2023-09-29,Keyboard,Accessories,South,9.0,10782.0,2730.14,25.321276201075865
734,2024-10-22,Monitor,Accessories,West,5.0,4375.0,987.96,22.58194285714286
735,2023-07-31,Monitor,Accessories,North,5.0,2265.0,595.05,26.271523178807943
736,2022-04-15,Laptop,Electronics,East,1.0,166.0,9.69,5.837349397590361
737,2024-04-24,Headphones,Accessories,North,7.0,7217.0,1481.7,20.53069142302896
738,2022-01-16,Tablet,Electronics,East,3.0,1767.0,186.54,10.556876061120542
739,2024-09-04,Smartwatch,Electronics,South,3.0,1338.0,396.08,29.602391629297458
740,2024-08-24,Printer,Office,East,9.0,9459.0,604.06,6.386087324241463
741,2022-10-03,Smartphone,Electronics,South,9.0,4536.0,479.78,10.57716049382716
742,2022-02-25,Mouse,Accessories,East,4.0,4404.0,793.7,18.022252497729337
743,2023-08-18,Monitor,Accessories,North,4.0,1952.0,148.67,7.616290983606556
744,2022-12-23,Mouse,Accessories,North,3.0,2004.0,467.76,23.34131736526946
745,2022-06-30,Keyboard,Accessories,South,4.0,468.0,131.48,28.094017094017094
746,2024-11-10,Smartphone,Electronics,West,9.0,8667.0,1597.49,18.43186800507673
747,2024-02-24,Printer,Office,West,7.0,6097.0,567.32,9.30490405117271
748,2022-04-11,Headphones,Accessories,South,9.0,4752.0,1415.65,29.79061447811448
749,2022-05-20,Keyboard,Accessories,North,2.0,1608.0,170.29,10.590174129353233
750,2023-05-21,Printer,Office,South,7.0,7595.0,969.07,12.759315339038842
751,2024-11-18,Keyboard,Accessories,North,2.0,116.0,13.67,11.78448275862069
752,2022-06-06,Smartphone,Electronics,East,9.0,3951.0,908.13,22.984813971146544
753,2023-12-21,Keyboard,Accessories,East,2.0,1606.0,138.96,8.65255292652553
754,2022-11-16,Headphones,Accessories,South,3.0,2025.0,403.0,19.901234567901234
755,2023-07-24,Smartwatch,Electronics,West,2.0,2006.0,235.52,11.740777666999005
756,2024-05-06,Camera,Electronics,West,9.0,9423.0,652.06,6.919876896954261
757,2022-08-24,Laptop,Electronics,North,4.0,2276.0,399.94,17.57205623901582
758,2022-08-22,Monitor,Accessories,West,5.0,4880.0,664.06,13.6077868852459
759,2024-11-18,Laptop,Electronics,East,3.0,1773.0,183.15,10.329949238578681
760,2023-01-21,Smartwatch,Electronics,South,9.0,2718.0,195.97,7.210080941869021
761,2022-01-31,Camera,Electronics,West,2.0,1716.0,368.06,21.44871794871795
762,2024-02-07,Smartphone,Electronics,West,2.0,214.0,14.08,6.579439252336448
763,2024-04-06,Camera,Electronics,East,2.0,2092.0,366.12,17.50095602294455
764,2024-03-21,Headphones,Accessories,West,3.0,225.0,46.96,20.871111111111112
765,2023-03-26,Smartwatch,Electronics,East,1.0,859.0,217.67,25.339930151338763
766,2022-04-10,Printer,Office,West,2.0,2070.0,183.41,8.860386473429951
767,2022-08-10,Tablet,Electronics,East,2.0,1748.0,506.52,28.97711670480549
768,2023-06-08,Headphones,Accessories,West,5.0,2080.0,614.77,29.556250000000002
769,2022-05-13,Mouse,Accessories,South,5.0,5070.0,986.39,19.455424063116368
770,2024-03-08,Laptop,Electronics,South,7.0,469.0,47.4,10.106609808102345
771,2023-10-08,Printer,Office,South,1.0,802.0,153.55,19.14588528678304
772,2022-03-11,Smartwatch,Electronics,South,1.0,495.0,55.17,11.145454545454546
773,2022-08-21,Tablet,Electronics,South,2.0,1300.0,267.46,20.57384615384615
774,2024-03-13,Camera,Electronics,South,2.0,2248.0,636.52,28.31494661921708
775,2022-05-13,Headphones,Accessories,East,3.0,1992.0,252.21,12.661144578313255
776,2022-01-29,Camera,Electronics,South,4.0,4056.0,1189.26,29.321005917159766
777,2022-12-22,Camera,Electronics,East,2.0,1986.0,208.88,10.517623363544812
778,2022-03-05,Smartwatch,Electronics,East,9.0,3132.0,443.27,14.152937420178798
779,2023-01-14,Mouse,Accessories,South,9.0,7938.0,1191.41,15.008944318468128
780,2023-11-11,Printer,Office,South,4.0,4360.0,1207.46,27.69403669724771
781,2024-08-19,Keyboard,Accessories,West,3.0,375.0,95.04,25.344
782,2022-09-24,Monitor,Accessories,North,7.0,826.0,101.01,12.228813559322035
783,2023-11-04,Headphones,Accessories,East,1.0,1011.0,186.42,18.439169139465875
784,2023-09-09,Mouse,Accessories,East,3.0,807.0,148.58,18.411400247831473
785,2022-02-07,Keyboard,Accessories,West,5.0,4550.0,1039.34,22.84263736263736
786,2024-07-01,Smartphone,Electronics,North,9.0,8793.0,901.7,10.254748095075628
787,2024-07-09,Headphones,Accessories,North,5.0,310.0,32.01,10.325806451612902
788,2022-03-10,Monitor,Accessories,West,3.0,2610.0,740.21,28.360536398467435
789,2022-07-31,Tablet,Electronics,West,6.0,1494.0,269.25,18.022088353413654
790,2022-06-18,Smartphone,Electronics,South,4.0,3520.0,417.26,11.853977272727272
791,2024-01-27,Printer,Office,South,3.0,3219.0,255.09,7.924510717614167
792,2024-09-29,Laptop,Electronics,North,1.0,450.0,75.89,16.864444444444445
793,2023-08-12,Smartwatch,Electronics,South,4.0,828.0,216.98,26.205314009661834
794,2022-01-17,Printer,Office,West,1.0,1146.0,152.79,13.332460732984291
795,2024-07-09,Monitor,Accessories,West,3.0,1986.0,361.33,18.19385699899295
796,2023-03-21,Smartwatch,Electronics,North,8.0,7264.0,1776.83,24.460765418502202
797,2023-06-08,Laptop,Electronics,East,7.0,7469.0,915.63,12.259070826081135
798,2023-03-13,Tablet,Electronics,North,4.0,4556.0,315.07,6.915496049165935
799,2024-02-08,Monitor,Accessories,North,3.0,456.0,61.42,13.469298245614036
800,2024-11-15,Monitor,Accessories,North,2.0,1984.0,125.13,6.30695564516129
801,2024-09-17,Smartwatch,Electronics,North,6.0,5178.0,1321.58,25.522981846272693
802,2024-11-26,Monitor,Accessories,South,9.0,3033.0,177.92,5.86613913616881
803,2022-03-27,Camera,Electronics,East,3.0,1107.0,65.88,5.951219512195122
804,2022-10-04,Mouse,Accessories,South,3.0,1446.0,356.7,24.668049792531118
805,2024-07-27,Printer,Office,North,3.0,1335.0,263.04,19.703370786516857
806,2023-01-23,Mouse,Accessories,South,2.0,266.0,20.11,7.560150375939849
807,2024-04-22,Smartphone,Electronics,West,6.0,648.0,162.3,25.0462962962963
808,2023-01-07,Camera,Electronics,West,5.0,5440.0,457.04,8.401470588235295
809,2024-04-25,Smartphone,Electronics,West,7.0,7994.0,908.65,11.366649987490618
810,2023-05-27,Smartphone,Electronics,North,1.0,1017.0,209.97,20.646017699115042
811,2023-01-31,Smartphone,Electronics,West,6.0,1578.0,82.85,5.250316856780735
812,2023-09-10,Smartphone,Electronics,South,2.0,912.0,161.37,17.69407894736842
813,2024-06-12,Mouse,Accessories,East,8.0,2632.0,262.55,9.975303951367781
814,2023-07-10,Monitor,Accessories,West,6.0,6582.0,729.68,11.085992099665756
815,2024-01-16,Camera,Electronics,East,8.0,3432.0,172.69,5.031759906759907
816,2023-09-10,Keyboard,Accessories,South,2.0,1030.0,254.65,24.723300970873787
817,2022-10-13,Mouse,Accessories,West,8.0,1192.0,289.91,24.321308724832218
818,2022-02-22,Printer,Office,South,7.0,3675.0,227.14,6.180680272108844
819,2023-10-30,Monitor,Accessories,North,4.0,4740.0,833.27,17.5795358649789
820,2023-02-07,Printer,Office,South,7.0,3528.0,260.06,7.371315192743764
821,2022-04-29,Camera,Electronics,East,4.0,3368.0,558.93,16.595308788598572
822,2023-01-14,Smartphone,Electronics,South,6.0,4872.0,612.73,12.576559934318555
823,2022-08-24,Smartphone,Electronics,East,9.0,2466.0,638.41,25.88848337388483
824,2023-05-15,Tablet,Electronics,North,3.0,612.0,40.15,6.56045751633987
825,2023-03-13,Camera,Electronics,South,8.0,1088.0,160.33,14.736213235294118
826,2024-07-30,Keyboard,Accessories,West,2.0,1626.0,354.49,21.801353013530136
827,2023-11-06,Smartphone,Electronics,North,6.0,6486.0,359.49,5.542553191489362
828,2024-03-01,Smartphone,Electronics,North,1.0,357.0,82.86,23.210084033613445
829,2024-02-17,Laptop,Electronics,South,1.0,454.0,58.4,12.863436123348018
830,2024-04-04,Tablet,Electronics,East,3.0,3582.0,501.47,13.999720826353993
831,2024-10-31,Smartwatch,Electronics,South,9.0,6642.0,394.48,5.939174947305029
832,2024-09-25,Monitor,Accessories,West,4.0,408.0,45.2,11.078431372549021
833,2022-08-19,Printer,Office,South,7.0,4823.0,420.58,8.720298569355172
834,2024-10-01,Smartwatch,Electronics,North,8.0,4048.0,666.1,16.4550395256917
835,2022-04-09,Mouse,Accessories,East,6.0,4302.0,957.38,22.25430032543003
836,2022-03-03,Printer,Office,West,7.0,3297.0,583.86,17.708826205641493
837,2024-01-22,Keyboard,Accessories,West,1.0,386.0,114.9,29.76683937823834
838,2022-01-20,Printer,Office,West,1.0,684.0,170.36,24.906432748538013
839,2023-05-18,Mouse,Accessories,North,9.0,5949.0,368.51,6.194486468314002
840,2023-02-06,Camera,Electronics,East,7.0,5159.0,755.22,14.638883504555148
841,2024-01-26,Mouse,Accessories,South,2.0,290.0,50.23,17.320689655172412
842,2023-08-05,Smartwatch,Electronics,East,8.0,7144.0,492.1,6.888297872340426
843,2022-09-08,Keyboard,Accessories,West,5.0,4200.0,330.48,7.868571428571429
844,2024-10-10,Smartphone,Electronics,South,2.0,2032.0,149.7,7.3671259842519685
845,2023-04-05,Laptop,Electronics,South,4.0,1264.0,267.82,21.188291139240505
846,2024-05-21,Smartphone,Electronics,South,4.0,1624.0,333.74,20.55049261083744
847,2024-04-18,Printer,Office,South,1.0,445.0,29.57,6.644943820224719
848,2022-10-20,Printer,Office,West,1.0,98.0,28.57,29.153061224489797
849,2022-08-22,Tablet,Electronics,North,7.0,4102.0,354.03,8.63066796684544
850,2023-08-18,Headphones,Accessories,West,4.0,1960.0,234.88,11.983673469387755
851,2022-07-15,Smartphone,Electronics,East,7.0,4032.0,742.98,18.427083333333332
852,2023-12-16,Headphones,Accessories,West,7.0,8050.0,2129.97,26.45925465838509
853,2024-05-24,Monitor,Accessories,East,7.0,4648.0,1240.98,26.699225473321857
854,2022-06-14,Smartphone,Electronics,North,3.0,1119.0,108.68,9.71224307417337
855,2024-12-11,Laptop,Electronics,East,1.0,918.0,180.31,19.64161220043573
856,2023-05-02,Smartphone,Electronics,East,9.0,6903.0,837.35,12.130233231928148
857,2023-08-21,Keyboard,Accessories,North,5.0,4855.0,534.23,11.003707518022656
858,2023-04-13,Mouse,Accessories,North,7.0,4550.0,1077.8,23.687912087912085
859,2023-09-24,Tablet,Electronics,West,4.0,3592.0,249.54,6.947104677060133
860,2022-12-19,Tablet,Electronics,South,8.0,3488.0,943.25,27.042717889908257
861,2023-03-24,Laptop,Electronics,East,8.0,1808.0,339.31,18.767146017699115
862,2022-12-29,Camera,Electronics,West,9.0,7083.0,560.88,7.918678526048284
863,2022-11-17,Smartwatch,Electronics,South,9.0,7182.0,461.61,6.427318295739348
864,2024-05-07,Smartphone,Electronics,West,6.0,5532.0,552.74,9.991684743311643
865,2024-08-23,Headphones,Accessories,South,8.0,1800.0,326.03,18.11277777777778
866,2023-12-17,Headphones,Accessories,South,1.0,351.0,32.61,9.29059829059829
867,2022-11-10,Smartwatch,Electronics,West,2.0,1200.0,191.43,15.9525
868,2023-12-01,Tablet,Electronics,South,9.0,1593.0,322.46,20.242310106716886
869,2022-03-12,Keyboard,Accessories,East,6.0,6780.0,1794.97,26.47448377581121
870,2022-03-25,Smartphone,Electronics,South,2.0,1298.0,204.08,15.722650231124808
871,2024-12-24,Smartwatch,Electronics,South,7.0,4585.0,383.97,8.374482006543076
872,2023-04-16,Tablet,Electronics,North,1.0,516.0,70.53,13.668604651162791
873,2024-05-14,Unknown,Electronics,West,4.0,1780.0,420.28,23.611235955056177
874,2023-02-26,Tablet,Electronics,South,8.0,3896.0,735.66,18.882443531827516
875,2024-04-28,Laptop,Electronics,South,1.0,636.0,169.24,26.610062893081764
876,2024-07-27,Monitor,Accessories,East,7.0,637.0,87.86,13.792778649921509
877,2023-09-26,Keyboard,Accessories,South,3.0,1302.0,180.82,13.887864823348695
878,2024-08-24,Smartphone,Electronics,West,1.0,719.0,40.42,5.621696801112656
879,2023-08-08,Camera,Electronics,West,6.0,5106.0,1341.93,26.281433607520565
880,2024-05-23,Camera,Electronics,East,9.0,1791.0,187.28,10.456728084868788
881,2023-12-01,Tablet,Electronics,South,1.0,847.0,142.74,16.85242030696576
882,2024-02-04,Camera,Electronics,East,8.0,688.0,131.26,19.078488372093023
883,2023-08-20,Camera,Electronics,North,7.0,3101.0,926.09,29.86423734279265
884,2024-12-30,Headphones,Accessories,West,9.0,8703.0,1562.88,17.957945536022063
885,2024-11-17,Smartwatch,Electronics,West,4.0,3224.0,871.53,27.0325682382134
886,2023-06-24,Laptop,Electronics,East,5.0,3205.0,368.41,11.494851794071764
887,2024-09-18,Printer,Office,East,1.0,958.0,186.76,19.494780793319414
888,2023-12-18,Laptop,Electronics,East,9.0,5139.0,1315.93,25.606732827398325
889,2024-11-09,Smartphone,Electronics,West,5.0,3795.0,239.15,6.301712779973649
890,2024-03-03,Camera,Electronics,East,2.0,810.0,229.33,28.312345679012346
891,2024-05-11,Camera,Electronics,South,6.0,5106.0,1500.2,29.381120250685466
892,2024-06-30,Monitor,Accessories,West,2.0,798.0,79.25,9.931077694235588
893,2022-02-22,Laptop,Electronics,West,5.0,3165.0,895.33,28.288467614533968
894,2022-06-27,Keyboard,Accessories,South,4.0,3352.0,663.15,19.783711217183768
895,2024-01-29,Smartphone,Electronics,West,9.0,8343.0,821.0,9.84058492149107
896,2022-05-25,Monitor,Accessories,East,4.0,2604.0,411.38,15.79800307219662
897,2022-01-20,Monitor,Accessories,East,1.0,513.0,87.58,17.072124756335285
898,2022-07-05,Smartphone,Electronics,West,1.0,1104.0,277.85,25.167572463768117
899,2022-08-11,Smartphone,Electronics,East,9.0,2718.0,271.51,9.989330389992642
900,2023-12-16,Mouse,Accessories,West,5.0,1700.0,360.59,21.211176470588235
901,2024-12-06,Tablet,Electronics,South,4.0,2932.0,597.65,20.38369713506139
902,2024-03-26,Camera,Electronics,West,4.0,4596.0,553.58,12.044821583986076
903,2024-04-05,Smartwatch,Electronics,East,6.0,930.0,68.24,7.337634408602151
904,2022-05-22,Smartphone,Electronics,North,6.0,4596.0,1162.75,25.29917319408181
905,2024-09-29,Keyboard,Accessories,North,5.0,1130.0,254.99,22.565486725663717
906,2024-04-29,Headphones,Accessories,East,6.0,6024.0,1706.41,28.326859229747676
907,2024-01-16,Printer,Office,South,1.0,879.0,135.0,15.358361774744028
908,2022-06-06,Monitor,Accessories,East,8.0,2384.0,444.98,18.665268456375838
909,2024-04-04,Unknown,Accessories,East,1.0,607.0,79.78,13.14332784184514
910,2022-09-29,Unknown,Accessories,South,7.0,770.0,129.11,16.76753246753247
911,2022-11-06,Keyboard,Accessories,South,1.0,711.0,158.89,22.347398030942333
912,2023-08-02,Keyboard,Accessories,South,2.0,1088.0,235.83,21.675551470588236
913,2024-03-05,Laptop,Electronics,East,7.0,4704.0,513.14,10.90858843537415
914,2022-11-25,Headphones,Accessories,South,5.0,4680.0,516.26,11.031196581196582
915,2022-10-06,Camera,Electronics,East,7.0,6797.0,665.29,9.787994703545682
916,2024-12-11,Unknown,Accessories,North,9.0,558.0,38.86,6.964157706093189
917,2023-09-13,Monitor,Accessories,East,4.0,4496.0,1115.75,24.81650355871886
918,2022-05-28,Keyboard,Accessories,South,1.0,713.0,62.78,8.805049088359047
919,2024-10-31,Keyboard,Accessories,West,9.0,2853.0,564.05,19.77041710480196
920,2024-05-07,Smartphone,Electronics,East,1.0,63.0,11.91,18.904761904761905
921,2024-06-28,Printer,Office,East,1.0,1037.0,56.89,5.486017357762777
922,2024-01-06,Mouse,Accessories,North,1.0,373.0,72.17,19.3485254691689
923,2022-01-11,Smartphone,Electronics,West,3.0,2139.0,422.52,19.753155680224403
924,2024-12-11,Monitor,Accessories,West,9.0,4140.0,301.12,7.273429951690821
925,2024-01-13,Laptop,Electronics,North,1.0,1038.0,63.23,6.091522157996146
926,2024-07-28,Monitor,Accessories,East,8.0,2024.0,203.11,10.0350790513834
927,2022-04-15,Smartwatch,Electronics,South,6.0,6624.0,1136.09,17.151117149758452
928,2023-03-23,Camera,Electronics,North,7.0,6461.0,1455.36,22.525305680235256
929,2024-05-24,Monitor,Accessories,South,1.0,618.0,81.04,13.113268608414241
930,2022-03-27,Printer,Office,South,2.0,1774.0,322.49,18.178692220969562
931,2022-05-11,Camera,Electronics,East,9.0,8586.0,700.37,8.157116235732587
932,2024-05-15,Monitor,Accessories,South,4.0,2536.0,495.13,19.524053627760253
933,2022-11-19,Keyboard,Accessories,East,4.0,1516.0,256.96,16.949868073878626
934,2024-03-04,Smartphone,Electronics,West,9.0,10458.0,1835.21,17.548384012239435
935,2024-05-20,Headphones,Accessories,East,9.0,2754.0,259.16,9.410312273057372
936,2022-09-28,Unknown,Office,West,4.0,3432.0,364.27,10.613927738927737
937,2022-12-25,Monitor,Accessories,South,2.0,1234.0,257.89,20.898703403565637
938,2022-07-30,Monitor,Accessories,East,1.0,847.0,146.25,17.2668240850059
939,2024-04-04,Monitor,Accessories,North,9.0,7596.0,1454.15,19.143628225381782
940,2023-03-18,Camera,Electronics,North,3.0,2805.0,749.5,26.720142602495546
941,2023-09-18,Smartphone,Electronics,West,8.0,7048.0,391.96,5.561293984108967
942,2024-08-16,Mouse,Accessories,East,6.0,4698.0,1020.11,21.713707960834398
943,2024-01-17,Smartwatch,Electronics,South,1.0,565.0,148.79,26.33451327433628
944,2023-06-17,Monitor,Accessories,North,1.0,672.0,198.75,29.575892857142854
945,2022-07-24,Camera,Electronics,South,6.0,2604.0,566.34,21.74884792626728
946,2024-05-31,Tablet,Electronics,West,6.0,5124.0,501.5,9.78727556596409
947,2022-08-14,Smartwatch,Electronics,West,5.0,2455.0,714.35,29.097759674134423
948,2022-03-01,Printer,Office,North,2.0,1796.0,225.15,12.536191536748332
949,2022-01-25,Laptop,Electronics,West,1.0,288.0,61.85,21.475694444444446
950,2023-07-23,Laptop,Electronics,North,5.0,2160.0,553.41,25.62083333333333
951,2022-03-10,Tablet,Electronics,West,1.0,105.0,27.36,26.057142857142857
952,2023-02-21,Smartphone,Electronics,West,5.0,475.0,76.22,16.046315789473685
953,2023-08-24,Smartphone,Electronics,West,1.0,137.0,39.35,28.72262773722628
954,2022-01-12,Headphones,Accessories,South,6.0,738.0,158.96,21.53929539295393
955,2023-10-09,Camera,Electronics,West,3.0,1821.0,543.01,29.819330038440416
956,2022-04-22,Keyboard,Accessories,West,7.0,3654.0,670.16,18.340448823207442
957,2024-07-14,Keyboard,Accessories,East,6.0,2592.0,404.89,15.620756172839506
958,2022-04-25,Camera,Electronics,East,6.0,996.0,225.75,22.665662650602407
959,2024-07-10,Mouse,Accessories,North,1.0,693.0,62.75,9.054834054834055
960,2023-04-06,Mouse,Accessories,East,2.0,1458.0,208.93,14.329903978052128
961,2022-12-03,Smartphone,Electronics,East,8.0,5496.0,1104.93,20.1042576419214
962,2024-02-05,Smartphone,Electronics,West,2.0,582.0,76.45,13.135738831615122
963,2022-05-03,Printer,Office,West,5.0,3340.0,845.53,25.315269461077843
964,2024-09-22,Printer,Office,East,6.0,4890.0,689.01,14.090184049079754
965,2023-10-19,Keyboard,Accessories,East,3.0,2625.0,349.61,13.318476190476192
966,2022-09-14,Smartwatch,Electronics,North,4.0,1440.0,200.09,13.895138888888889
967,2024-12-26,Headphones,Accessories,North,5.0,505.0,93.85,18.584158415841586
968,2023-01-23,Laptop,Electronics,North,4.0,952.0,264.61,27.795168067226893
969,2022-08-01,Printer,Office,South,4.0,1304.0,336.95,25.839723926380366
970,2023-06-25,Camera,Electronics,East,3.0,1029.0,206.83,20.100097181729836
971,2024-02-29,Printer,Office,South,3.0,3402.0,442.67,13.012051734273959
972,2022-05-24,Laptop,Electronics,North,9.0,8460.0,1201.94,14.207328605200948
973,2024-03-07,Monitor,Accessories,North,1.0,104.0,26.86,25.826923076923077
974,2023-12-18,Monitor,Accessories,West,9.0,10665.0,1595.08,14.956211908110642
975,2023-08-12,Smartwatch,Electronics,East,8.0,984.0,183.07,18.604674796747965
976,2024-02-11,Mouse,Accessories,East,6.0,4098.0,1174.46,28.659346022449977
977,2024-03-09,Printer,Office,West,8.0,9280.0,1596.88,17.207758620689656
978,2022-04-16,Smartwatch,Electronics,East,1.0,890.0,57.04,6.4089887640449446
979,2023-04-26,Tablet,Electronics,South,2.0,1790.0,442.75,24.734636871508382
980,2024-03-20,Mouse,Accessories,North,7.0,3031.0,417.5,13.774331903662157
981,2022-10-02,Camera,Electronics,South,9.0,4698.0,1262.47,26.872498935717324
982,2023-06-13,Keyboard,Accessories,West,9.0,4851.0,1408.41,29.03339517625232
983,2022-09-21,Headphones,Accessories,North,2.0,978.0,210.75,21.549079754601227
984,2023-08-06,Smartwatch,Electronics,North,8.0,9464.0,2043.73,21.594780219780223
985,2024-08-11,Printer,Office,West,8.0,1720.0,401.26,23.329069767441858
986,2022-11-07,Keyboard,Accessories,West,8.0,4752.0,1124.22,23.657828282828284
987,2023-10-23,Keyboard,Accessories,South,4.0,584.0,127.28,21.794520547945208
988,2023-09-15,Printer,Office,South,8.0,5912.0,1153.18,19.505751014884982
989,2023-05-10,Camera,Electronics,South,7.0,5831.0,1416.31,24.289315726290514
990,2022-11-12,Camera,Electronics,West,7.0,5572.0,690.68,12.395549174443646
991,2022-06-18,Mouse,Accessories,East,9.0,6705.0,1283.78,19.146607009694257
992,2023-01-28,Headphones,Accessories,North,1.0,426.0,93.83,22.02582159624413
993,2024-11-06,Smartphone,Electronics,West,2.0,2204.0,523.82,23.76678765880218
994,2022-08-25,Smartphone,Electronics,North,3.0,2652.0,161.67,6.096153846153846
995,2024-06-04,Printer,Office,West,5.0,1830.0,437.35,23.898907103825138
996,2024-01-27,Laptop,Electronics,East,9.0,2763.0,676.25,24.47520810712993
997,2022-09-17,Monitor,Accessories,North,8.0,9056.0,2281.97,25.198431978798585
